"object_id"	"object_lat"	"object_lon"	"object_date"	"object_time"	"object_link"	"object_depth_min"	"object_depth_max"	"object_annotation_status"	"object_annotation_person_name"	"object_annotation_person_email"	"object_annotation_date"	"object_annotation_time"	"object_annotation_category"	"object_annotation_hierarchy"	"object_esd"	"object_orientation"	"sample_id"	"sample_dataportal_descriptor"	"sample_deployment"	"sample_depth"	"process_id"	"acq_id"	"acq_instrument"
"moose22_c2200_20220913-101625-1-62"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"145739"	"true"	"not-living>detritus>true"	1104.8421946650074	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-102105-1-73"	""	""	""	""	""	""	""	"validated"	"Tristan Biard"	"tbiard@sb-roscoff.fr"	"20230207"	"142845"	"Rhizaria"	"living>Eukaryota>Harosa>Rhizaria"	443.46868410465356	"asc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-110055-1-1"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"141413"	"copepod"	"living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>copepod"	544.9881414470508	"asc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-110253-1-19"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230206"	"103655"	"true"	"not-living>detritus>true"	634.1973932110625	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-110651-1-37"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"141413"	"true"	"not-living>detritus>true"	459.7839569000194	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-111100-1-60"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"141413"	"true"	"not-living>detritus>true"	562.1540102260863	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-111106-2-67"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"141413"	"true"	"not-living>detritus>true"	438.1968101418213	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-111740-1-79"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230206"	"100744"	"true"	"not-living>detritus>true"	918.9305451708467	"asc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-111748-1-89"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230206"	"105933"	"true"	"not-living>detritus>true"	729.5457949302026	"asc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-111753-1-95"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230206"	"101026"	"true"	"not-living>detritus>true"	636.1058975708451	"asc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-111801-2-102"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"141413"	"true"	"not-living>detritus>true"	739.2047763304429	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-112058-2-154"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230209"	"160407"	"true"	"not-living>detritus>true"	470.84290804087397	"mix"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-112116-1-169"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	459.2633819798123	"mix"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-112129-1-174"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	457.4533299256302	"asc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-120152-1-1"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"141413"	"true"	"not-living>detritus>true"	446.75522618117543	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-120233-1-15"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230124"	"100955"	"t010"	"temporary>t010"	492.2584821665284	"mix"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-120305-1-23"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230209"	"155334"	"true"	"not-living>detritus>true"	442.2591371297881	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-120925-1-42"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	429.31919129632723	"asc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-122825-1-61"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"145459"	"dubious"	"not-living>detritus>dubious"	423.5485093135957	"asc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-130701-2-12"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"141413"	"true"	"not-living>detritus>true"	840.4071485182549	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-130736-2-38"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"141413"	"true"	"not-living>detritus>true"	829.5394422169477	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-130826-2-68"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"141413"	"true"	"not-living>detritus>true"	868.5668742352937	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-130832-1-72"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"141413"	"true"	"not-living>detritus>true"	795.129007251146	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-131121-1-87"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	452.1441384462168	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-141606-1-11"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"141413"	"copepod"	"living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>copepod"	454.6697080642673	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-141615-2-16"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"141413"	"copepod"	"living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>copepod"	466.56989928589894	"mix"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-141625-1-21"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"141413"	"copepod"	"living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>copepod"	596.4349137125713	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-150103-1-8"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"141413"	"true"	"not-living>detritus>true"	465.6600764246501	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-150109-1-12"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"141413"	"true"	"not-living>detritus>true"	473.7423041101673	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-150132-1-29"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230210"	"084253"	"copepod"	"living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>copepod"	656.7945725849004	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-150136-1-34"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"151151"	"t010"	"temporary>t010"	480.8445654361018	"mix"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-150150-1-51"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"141413"	"t010"	"temporary>t010"	583.3526752358198	"mix"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-150202-1-67"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"141413"	"copepod"	"living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>copepod"	716.0731391115809	"asc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-150203-1-68"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"144356"	"true"	"not-living>detritus>true"	700.4608075643703	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-150203-1-69"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"141413"	"copepod"	"living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>copepod"	727.9564002520883	"asc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-151727-1-86"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"144356"	"t010"	"temporary>t010"	439.33023660288444	"mix"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-151736-1-92"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"144356"	"t010"	"temporary>t010"	412.5620397610141	"mix"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-151755-1-97"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230126"	"080322"	"t010"	"temporary>t010"	428.60316676191644	"asc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-160328-1-1"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230210"	"082659"	"true"	"not-living>detritus>true"	522.3760592510012	"asc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-162225-2-28"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"141413"	"t010"	"temporary>t010"	422.08996593719957	"asc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-162544-1-37"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"141413"	"true"	"not-living>detritus>true"	679.110300801513	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-190210-1-28"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"141413"	"t010"	"temporary>t010"	510.2346487781065	"mix"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-190228-1-41"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"141413"	"t010"	"temporary>t010"	459.5022257776799	"asc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-190246-1-52"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"141413"	"t010"	"temporary>t010"	460.8492926160698	"mix"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-191005-1-66"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	532.9109505693923	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-191009-1-70"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	560.5880457960033	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-191014-1-76"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230209"	"160345"	"true"	"not-living>detritus>true"	471.3623837266488	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-191025-1-86"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230207"	"191432"	"true"	"not-living>detritus>true"	522.9399450967641	"mix"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-191136-2-121"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	439.19429193727836	"mix"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-191129-2-109"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"141413"	"Rhizaria"	"living>Eukaryota>Harosa>Rhizaria"	601.3605177061413	"asc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-202104-2-25"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"141413"	"true"	"not-living>detritus>true"	581.8423135057456	"mix"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-202115-1-37"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"145459"	"true"	"not-living>detritus>true"	556.6865187395524	"asc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-202402-1-49"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	456.2510905013769	"asc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-202408-1-55"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	441.12201221349545	"asc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-202425-1-66"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230209"	"154741"	"true"	"not-living>detritus>true"	419.2589466003271	"asc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-202512-1-72"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	423.7022488387137	"asc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-211239-2-7"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"145459"	"true"	"not-living>detritus>true"	866.9127066452796	"asc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-211959-1-25"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"145459"	"true"	"not-living>detritus>true"	949.875653176982	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-212632-1-36"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"145459"	"true"	"not-living>detritus>true"	419.661859151306	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-221359-1-14"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"145459"	"true"	"not-living>detritus>true"	798.7145180244166	"mix"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-221404-1-20"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"145459"	"true"	"not-living>detritus>true"	872.6907850915574	"mix"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-221556-1-29"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230126"	"080322"	"t010"	"temporary>t010"	425.3667299780623	"asc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-221606-1-35"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"145459"	"true"	"not-living>detritus>true"	515.5225486815085	"mix"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-221610-2-42"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"145459"	"true"	"not-living>detritus>true"	425.74322735158535	"mix"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-221727-1-51"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"145459"	"dubious"	"not-living>detritus>dubious"	485.8718797573137	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-222429-1-67"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230126"	"080322"	"t010"	"temporary>t010"	410.9561837866938	"asc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-230040-1-6"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"141022"	"copepod"	"living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>copepod"	460.5483319943521	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-231425-1-45"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"141022"	"true"	"not-living>detritus>true"	896.8566147398083	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-231611-1-61"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230206"	"105933"	"true"	"not-living>detritus>true"	840.4681563132344	"asc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220913-232403-2-72"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230126"	"080322"	"t010"	"temporary>t010"	487.2413715989328	"mix"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220914-000103-2-5"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"141022"	"t010"	"temporary>t010"	500.51477532069833	"asc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220914-001211-1-12"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	454.83596761831734	"asc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220914-001221-1-23"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"141022"	"t010"	"temporary>t010"	412.56203976101403	"asc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220914-001508-1-40"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230206"	"103950"	"t010"	"temporary>t010"	556.1206771254026	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220914-001649-1-51"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"145459"	"t010"	"temporary>t010"	445.6190233056852	"asc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220914-002027-1-74"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"141022"	"t010"	"temporary>t010"	437.806448481051	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220914-002029-1-76"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	500.56972077228045	"mix"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220914-002119-1-85"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230124"	"100218"	"t010"	"temporary>t010"	499.7158963185846	"asc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220914-012604-1-18"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"142853"	"t010"	"temporary>t010"	414.18648549315867	"mix"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220914-012612-1-22"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"142853"	"t010"	"temporary>t010"	459.5804220641614	"mix"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220914-021242-1-7"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	467.81084796089164	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220914-021251-1-14"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230206"	"104935"	"t010"	"temporary>t010"	444.9529241137063	"desc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
"moose22_c2200_20220914-021842-1-25"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230206"	"101748"	"true"	"not-living>detritus>true"	448.9734470828204	"asc"	"moose22_c2_200"	""	"moose22_c2"	"200"	"__DUMMY_ID__1695276__"	"__DUMMY_ID__442905__"	""
